address,total_sent,total_received,net_flow
02f6896d405816cdb3f632a4d37c34ce415ce203ec120a3521cd71083833e1b9,0.21058974000000003,0.21108974000000003,0.0005000000000000004
02f70c85a49e0e62474c030f1357c45742d5f6e1fc18f356ea141add007efbf4,0.0,31.07687193,31.07687193
02f74049d06a9e7ed7689c3a0298cb5434fa904e48624ee259f76fb03a84001f,0.0,0.62531474,0.62531474
02f8b02325464f28d72946be4b42abb8dd88eb4b554230877faf6421a4d550f9,4.3579039999999996,0.0,-4.3579039999999996
02fdfd4fdbda247a4aeaa8e9d5e975d1c9306574cdcc5718c203029634ea6c5a,0.0095,0.01,0.0005000000000000004
0302139f0064d71ea82a41b20a72f5b14b0e28a5cea2bdf099fc040575d04237,0.0,0.14,0.14
03065fe35370441bd96e7923042bdea9fc9d8dcb98446de205177c55b44a6756,0.65676,0.65846,0.0017000000000000348
030663485c2dcd8549c0fab53dd0fcffe2be53f14884c34d97987ea89cf59b6f,0.022033,0.022532999999999997,0.000499999999999997
0321efb8194f1901e24afc2887863056ce4c40310990d49d8a2462121d57ba3e,1.7245,1.725,0.000500000000000167
03226dd19b589c2bb056463f0dfdb746c16c9c234c8ec30f1c4c2c1822ae3459,0.0,3.84771353,3.84771353
0323ffa61845181ff52eaf3a2f4a89f3910cc7cff85c9dd4eb07bfbc5f1f66ee,0.0,0.09274186,0.09274186
03260e8e7199374c836b3e0020d011ec9e7f595334e03612ec4743531aeb0d05,1.36087548,1.36137548,0.0004999999999999449
0326544ab362cacb6e1273d09241ba2f9150ba66e133276c221ab916b7165df2,0.36014,0.36184,0.0016999999999999793
0337c130e508db5f842900ce3354cbe9cff516ab679495c1a8ebe6b71cf7d004,1.0196004600000002,1.02010046,0.0004999999999999449
0338429b88f6e60415dcf6b05dcaf3d9715e60c165b08b3970257d06e08c93d6,0.0,1.0,1.0
03391f6ccea5b99ebd6f6494e1a64b90f478065f48f17a378c09de1d3435574f,181.64,0.0,-181.64
033a7c2677b403491234ac88c96da31354f1aa11697e8cbfed2dff78a1330558,360.01001605,188.18371605000002,-171.82629999999997
033b7ac7ad62a28b07273cb6c12c27102856d53f276c47da8009be39f3697f80,0.83220439,0.8327043900000001,0.000500000000000056
033ba06b2048b9941e9144aa3231756c6c3b7e89569d3cedb0c6cb92aa503d2f,21.18985133,21.19035133,0.0004999999999988347
