address,total_sent,total_received,num_transactions_sent,num_transactions_received,pagerank,component_id
f4401ae5215f2c1ecf9ec76dc5911136253142bd38e9ea5dafe5e9d38fd5e9fe,50.0,0.0,1,0,1.4362098120097543e-05,1
7e8090bd9f2259365d7c4987b35f97c8ab93711e8e2b76e4e42d59003423cf94,50.0,0.0,1,0,1.4362098120097543e-05,1
966983ce90b3fd0fdd59916d56a6da06ed0e7d7062bc9f48be58a58e480a3412,50.0,0.0,1,0,1.4362098120097543e-05,0
563e73559c7f0a64d49fc768465c37a0bada7e40043f0d1560176d93f58b8555,50.0,0.0,1,0,1.4362098120097543e-05,0
32a1a8608cb88f4754324baee6cf0ec998c5596c58930b1220a27f6207a8827d,50.0,0.0,1,0,1.4362098120097543e-05,0
d89ec555eba2e19b7fa70ff11bdfb87bc23fad0cc166d6156e8eeaf968d1ec64,50.0,0.0,1,0,1.4362098120097543e-05,1
1899b0a89287e7802ffd27a816c3c190e0920c23304b627c0760e4908c63bde5,50.0,0.0,1,0,1.4362098120097543e-05,1
15fadae53814972ed7c2c4470aaf5dfae237f5f13ac63020496330ddc84c2c2f,50.0,0.0,1,0,1.4362098120097543e-05,0
0ece79338763a1f7b64ad563e736edd7402339867db156035d3eb2c30addcf51,50.0,0.0,1,0,1.4362098120097543e-05,0
53a11f5ec7d6dad61681a9c74899e74cd8e9e371391b23f85183d7fe1d992b5f,50.0,0.0,1,0,1.4362098120097543e-05,1
642dcc22e18cc69973e4cf889791dae96d89d2d500f2b397aa17844cca4075a4,50.0,0.0,1,0,1.4362098120097543e-05,1
ee0aa918a0beee022e6d33e2fa28ae291d2c13fb20a0fc46b5fae2c977df20bd,50.0,0.0,1,0,1.4362098120097543e-05,0
44fce53a50ac08ca0ab9416fed90ac6ac5e8c5fa334e88cf7a1b965c3bd42d17,50.0,0.0,1,0,1.4362098120097543e-05,5
ce29b2407f6c0aa5b637b4e8e1cd05c8b63cae89f9ace7b39d8f5b1b49fe72f7,50.0,0.0,1,0,1.4362098120097543e-05,0
5c2ef1c5c76b7b8c94e6d77a40bb8345ffbe8f852a4ae9b70ab89aca39ca9ded,50.0,0.0,1,0,1.4362098120097543e-05,1
1635326d8d5c07cb644bfb0c24ee731d29318ab9f7c734f7ee27671932cf4b62,50.0,0.0,1,0,1.4362098120097543e-05,1
9239353d5886c83f5dda6eb875a7f999a0b7b5fb21be272836013547a027fbed,50.0,0.0,1,0,1.4362098120097543e-05,0
17f9be64d23e4833464ed00db45f89ccf40fbcfb1bc5ac74c2f1437151853f3b,50.0,0.0,1,0,1.4362098120097543e-05,5
5115f09fbaf909b074979b4b3f0ac1dd69dcf8818cbe38d4948798bd41d1b48b,50.0,0.0,1,0,1.4362098120097543e-05,1
71b6f3f5501b982acc5eaa687dae5441f1bb72a5cb067ca0d831ab264bb34ee7,50.0,0.0,1,0,1.4362098120097543e-05,0
a2d99d38724cfb8bc7bf25b69278be0511dcc8229280b3d28144ed61c312a542,50.0,0.0,1,0,1.4362098120097543e-05,1
410ede3fc5c38474adecad610be10fb2b4d607c0b0ef254dc76205182f4661d6,50.0,0.0,1,0,1.4362098120097543e-05,1
15d8fa94ea614b71330f2d5d17d48a49cc4b39c04749c0d1a195fd80496fe4a8,50.0,0.0,1,0,1.4362098120097543e-05,1
518f09866a8963904b61037dffb3de320b132f914c911b57b315fc50e5fa61ce,50.0,0.0,1,0,1.4362098120097543e-05,1
a63c3c68a4d2c7c7321b4ac2d13803a65dc9124e8f2c303d5dd6779b613cfbc7,50.0,0.0,1,0,1.4362098120097543e-05,0
f90d7a2c341f46fb782bb9165569abbc094bdcb167cf6134630dc71bd9478f32,50.0,0.0,1,0,1.4362098120097543e-05,5
533b48daf9114a0d397f3c72c8be2877cfe9b7602d2d48d97097fb74767bb096,50.0,0.0,1,0,1.4362098120097543e-05,0
5561cb93cacac29906a445dc015493d15f773ceb2f3db3a7665b45776c539ab8,50.0,0.0,1,0,1.4362098120097543e-05,0
d44891c11d6010bdc84b602ecc3b2f79fb3a60bfdafe0dd89962117728251577,50.0,0.0,1,0,1.4362098120097543e-05,0
024a8e84f56687d3e94b0ca3721c6c6943289e3ec01775f49aa930bd97370992,50.0,0.0,1,0,1.4362098120097543e-05,1
c1c44d61fe433bf3df7d17c5f134ac4f1d5780086c6eddf2c9390ebd9a20a9ad,50.0,0.0,1,0,1.4362098120097543e-05,1
1619c6f1ad84d7e7956bb45e6438305afe7b6991e80c18ea08aab1ce46090bdb,50.0,0.0,1,0,1.4362098120097543e-05,0
1f5430d1d41e1c66aa3a6cf9bf73111065c03710ff21514c883266139e551a91,50.0,0.0,1,0,1.4362098120097543e-05,1
dc9452ad646554bb83d78d773ff006a4d8206b9a3f692ce17a294f61cff94bf1,50.0,0.0,1,0,1.4362098120097543e-05,0
1d2fb980aa5fb7b93d6daf23b79a9444a3e47076334d75fd222f72c1ac11b256,50.0,0.0,1,0,1.4362098120097543e-05,1
72cb33616484548178675088ee727b52ec18a88ccb7e6d84af631e555fba615c,50.0,0.0,1,0,1.4362098120097543e-05,0
2d0b280aaf9e74a76b488f18a5b93d234ff0d46a8b6f212038a5475b1b459a7d,50.0,0.0,1,0,1.4362098120097543e-05,0
fa054a89acb2c9dcba01885f319a196ea0b7ee2d498620a7d329cd755721be91,50.0,0.0,1,0,1.4362098120097543e-05,1
17b11c3be2d360db4cd3bcdaf38711ad26894f9e58e73ec28eba152d92ab7946,50.0,0.0,1,0,1.4362098120097543e-05,0
d7b38a9d1aa93ac41d6fb85f046a1c181596938aacce9310980e135b380e7b9e,50.0,0.0,1,0,1.4362098120097543e-05,1
434901d7d3086c73b6d71c2fc4da1e971077d8335f3fed4bbc871c900cbe285b,50.0,0.0,1,0,1.4362098120097543e-05,0
1eb49d44b30ab3723b4605892ef89a77f0a99be476d2c2ae48b8d6b5b0bf09c3,50.0,0.0,1,0,1.4362098120097543e-05,1
b24c85639bdd86e7f3d94d8189e0f1b1527ddceca98004837e450f150c977efb,50.0,0.0,1,0,1.4362098120097543e-05,0
a4261b7c4f28ce06cb51a45b9686f3e05218efa06b837a2f10d7c5b9d759020c,50.0,0.0,1,0,1.4362098120097543e-05,5
82fbbfcc344a8adfcd2703887d3462a2a201874f3cb5c9a7f1aedd73ce67a96e,50.0,0.0,1,0,1.4362098120097543e-05,0
4ac1c3cce44c47f2e0b20b2483dc4a14fd51ffb1584cece5b601767dac5526ca,50.0,0.0,1,0,1.4362098120097543e-05,1
e43a802cf13eeabe8998183f748b5026a3c4a4bc050bb972d69ee703d6d45adf,50.0,0.0,1,0,1.4362098120097543e-05,0
2c530d7ddd3120b51a4f13af4457fffe38237185490b7ad38e680a9403b9d4fa,50.0,0.0,1,0,1.4362098120097543e-05,1
7cf5b8d736b2d3f7fc0692d9ed9a001ffdb9fe541781a6008cc7072132ca14f4,50.0,0.0,1,0,1.4362098120097543e-05,5
81f58bfa041025be8d4240cfab6e5b835ba06f29193603ad141dcdba1b0f21a9,50.0,0.0,1,0,1.4362098120097543e-05,5
0c66112ffdaebfc8b2848816540f338cbca51a316310b3c6129753ade940c4e9,50.0,0.0,1,0,1.4362098120097543e-05,5
4bda7f679122c0ae0c34015186a5291ded5ab2819d1b1bb1491eacc7e816b8e6,50.0,0.0,1,0,1.4362098120097543e-05,0
e90e36eebc4aac9e1dd857541cd7b875df69d3cf9367a348b597ba05e8a32168,50.0,0.0,1,0,1.4362098120097543e-05,0
547f18834321bea7517721dae8df7ff3864fbc614f02378f13e5a8f3eaa64413,50.0,0.0,1,0,1.4362098120097543e-05,0
f1e1a4ea1b1c0f213f112d6ced2bc455bdd44d969f945e509e3cb3bce8a764ca,50.0,0.0,1,0,1.4362098120097543e-05,0
d0104297f36fccb83902188518f02d52a481027b38968e58ee9b2fe7f2de227c,50.0,0.0,1,0,1.4362098120097543e-05,5
d8be962380b5c1b86cfb47cd4d06d8814c737c0cdb0d24db912dfb6857bb5b19,50.0,0.0,1,0,1.4362098120097543e-05,0
675679dbc1c57ac4b434fa4bc4c16ea90cae27678db2119c972e8cc09d50f55d,50.0,0.0,1,0,1.4362098120097543e-05,0
593c4a4f65ac77385e01f599f10b1521bd3526ca0222d12bbe7e8da3c2b4acc4,50.0,0.0,1,0,1.4362098120097543e-05,5
d6985ea4d12af869a36a6576b5bb1c63b733b3c05b5c03a07d7180cde840bc2b,50.0,0.0,1,0,1.4362098120097543e-05,5
3853486458ba9630399b9c1965252bea92c9b06ec5ceaa39e9d21c9287816373,50.0,0.0,1,0,1.4362098120097543e-05,0
00b560ecfe61b20ad6f239aeeb7cf7dc49567cbaf4e6eebb02af50d2402c03ad,50.0,0.0,1,0,1.4362098120097543e-05,0
20e230f2e418f64390db18504df15c65bbc130cef3e5829dfcb263c51fee31be,50.0,0.0,1,0,1.4362098120097543e-05,0
57bc49c599f6e37e049c00005788eb394dd1dacb9affade504fcfb984fcc9c99,50.0,0.0,1,0,1.4362098120097543e-05,0
3d99ff6a405f61c13aa631e078c9260eca293a28490188bc8b46e2adc3075ade,50.0,0.0,1,0,1.4362098120097543e-05,5
b2fb70ff1a362c726ea511046e93d980774b2aa4bf720748e2a637d459c66f95,50.0,0.0,1,0,1.4362098120097543e-05,0
5f10684ba8d6e5426356c64fa38176af72916d19e86f9375e6f9e97c8814d371,50.0,0.0,1,0,1.4362098120097543e-05,0
e899bffbec9d37ae10af209538ecec5ae6cdb878c14bb782533b990a71303e15,50.0,0.0,1,0,1.4362098120097543e-05,5
991c6a11769795a8c4f9c42dd85cb4ab47b4cb8be006323c9838b00a5c9a68fb,50.0,0.0,1,0,1.4362098120097543e-05,0
861f2098efd577f56ce932de82302b1d8f578ccb072f88dc962299e92dfb657d,50.0,0.0,1,0,1.4362098120097543e-05,5
deada8bb1121a1c6f6030efec5e8928c9c162ce3f237e3edb5c6a8f217b5d261,50.0,0.0,1,0,1.4362098120097543e-05,0
73f75ccfadede933694455d833d4f863585cba743f170d74d0b8070b1b1d8619,50.0,0.0,1,0,1.4362098120097543e-05,0
6fa1b757baf58ecdcaf31d379c7e4be7b9b9b00c929b1a691e28a92e3be6d9ed,50.0,0.0,1,0,1.4362098120097543e-05,5
837453f2c50bf10e28c115b844344720cd76766fd14d44586b40a5d8e6cb33d8,5049.76,5049.88,2,101,0.0012478060945138314,1
0b68d95aa704c0c7a41e8f1a879178bf10e14d491a23a0f5b90cc6e7cc45e059,50.0,0.0,1,0,1.4362098120097543e-05,5
0742248fb98f55a18bedffb737e02c2ae1c327d999cde94050f13ad3df8ffa28,50.0,0.0,1,0,1.4362098120097543e-05,5
8a5c68c640ebb398249c73211447a986d641144eb9c95025521a47ec2785eaf4,50.0,0.0,1,0,1.4362098120097543e-05,0
39d9b6e841a27e45b0186394ef66af5cbe381ca007beb1d6d8d6bfe38d74fa8b,50.0,0.0,1,0,1.4362098120097543e-05,5
8222a11a87b1c5cfd1898182d8df4a98a93d638d114476f289721905c045e51a,50.0,0.0,1,0,1.4362098120097543e-05,0
987d864cf7f57268e1e8325c4bc567bf2cefda07ba096b846eb4e536044cc417,50.0,0.0,1,0,1.4362098120097543e-05,0
190357443b4e897eae7cc534b28663b528b2ef8c1f2cd11a310f0c5c97663bef,50.0,0.0,1,0,1.4362098120097543e-05,0
2d02dde572be979897deecb36d237a3b9b98677c6a8075d1a998d68e07330386,50.0,0.0,1,0,1.4362098120097543e-05,0
a908d6f8b334f4adb3631a1af0d5e4aff510980e03d44597780fb0bc93c2c69b,50.0,0.0,1,0,1.4362098120097543e-05,0
6bf715b235fc1bc2c616d5e5122d57f0bb694805ea953079296d3efe9dee6dfe,50.0,0.0,1,0,1.4362098120097543e-05,5
7d338350a0ba8e3c9b91dd733439474509828ed73e81bb44a860953190c4f2ef,50.0,0.0,1,0,1.4362098120097543e-05,0
303866956cc4641d6c348bc0ee06908e54a5ff430aa516aa28af779b71fc3c30,50.0,0.0,1,0,1.4362098120097543e-05,0
281f5212a3cba07af7856fc68b6400db8efc677d111b3c511233e727d543e504,50.0,0.0,1,0,1.4362098120097543e-05,5
3f9775f1625457cba7dfd01274f29bc652d3e70a5f24717e53c83a17ac6e9407,50.0,0.0,1,0,1.4362098120097543e-05,5
1b4e98425f470a4ac757e35f26317baaf056f626e3539fd0a84b3980e0005d86,50.0,0.0,1,0,1.4362098120097543e-05,5
eead2e5bedf4abefc3ec2c2cc6c5a5e9d75d88c02c4cb36433978b53df52057c,50.0,0.0,1,0,1.4362098120097543e-05,0
bace947f54ce0a0f71dc42ea2c82c2a07fce1a9c68bbcda28bba2dcda9eec099,50.0,0.0,1,0,1.4362098120097543e-05,0
c32a99e9124ae7c4c404c1889bedfff959db3f74f957c53c4c56beb87bd19bbb,50.0,0.0,1,0,1.4362098120097543e-05,0
1d0b498ce28545276abcc5365ac143d6b878df80889da33edad1dfc55b48692b,50.0,0.0,1,0,1.4362098120097543e-05,5
6cf0fe57c06072cbb3ed04df916dd12d6d3de2ecf7933cb1d70f06fe2e854bf4,50.0,0.0,1,0,1.4362098120097543e-05,5
ad1c7ba0ae39cc03ae8540cae942cb422d281e5dbe5e89ec8d29789467a48b00,50.0,0.0,1,0,1.4362098120097543e-05,0
f9aa107b058339967f591e1f6e27648a3afcea9456c1562632e8daaa764c9393,50.0,0.0,1,0,1.4362098120097543e-05,0
a2ed8e6b5b325b05da170bd8c570e72f09a21c07e04e3d8ddeb3855401749810,50.0,0.0,1,0,1.4362098120097543e-05,0
d2e53ab46687c02f6c3446aaccfb95448d9f663ed14ea4329e3a9910bb9b5d07,50.0,0.0,1,0,1.4362098120097543e-05,5
825374ce68534d36fa0be95e0b80662d786772dc685ad601a0813244da5fb4d6,50.0,0.0,1,0,1.4362098120097543e-05,0
ecbf85c88a9fd299375cb38d2be30a29dc4f156a296c814a6229e2fb1ffb5ec9,50.0,0.0,1,0,1.4362098120097543e-05,0
b6c1476c5f52ac912ac3c5747854650eb8c741f92441d65bd3c8d1664ebd1c1d,50.0,0.0,1,0,1.4362098120097543e-05,5
32b73e429a574ad933e6b3133e07d4064f7d18ae02d82396225b0e0876b3da03,50.0,0.0,1,0,1.4362098120097543e-05,0
fdce74f4dee76de2a18dffc4401925992d5e6b8d179b19cfd694fe41dcb756da,50.0,0.0,1,0,1.4362098120097543e-05,5
127e0fcdbf05b4f9646cdc140431f96d2fc38529486cbde87d863ee978ecaa09,50.0,0.0,1,0,1.4362098120097543e-05,0
bf2d72cdb8a7402f8e8a2a8edeb35a34b11d151a1981182cbae6c8d89c43c515,50.0,0.0,1,0,1.4362098120097543e-05,5
fc32a1564e78082f64477efe6bfedaef13f3c0cea57f7b73ec1daffd598e7aef,50.0,0.0,1,0,1.4362098120097543e-05,0
dca19e737415a702fe9584ed8cc29f01e082604273c8f353863acc2efe238774,50.0,0.0,1,0,1.4362098120097543e-05,5
9a9214cf11d63dd9f1ea5279444a60c638f4f99448d0651215617c906802b8d2,50.0,0.0,1,0,1.4362098120097543e-05,0
eedbc60978951ea9ebd21cf46948e0bb21c12a5288656d53009ef46db196c642,50.0,0.0,1,0,1.4362098120097543e-05,0
428059d2d079cf3a9df2275af38a17d6bcdca1bba6c493545afafab6ce61693c,50.0,0.0,1,0,1.4362098120097543e-05,0
37498862b38d0665356d80f87c10349ac0967b1a1bfbd9f2e59194405bbdeca6,50.0,0.0,1,0,1.4362098120097543e-05,0
2f7a6d44007c23b4cc609bf8797819382f1725e3b009b7eb3ceca35f7397e052,50.0,0.0,1,0,1.4362098120097543e-05,0
4c26fea92b0908472c2b059ab848aa65fdef2063e19f3e5b3c2dc86219f9cc3f,50.0,0.0,1,0,1.4362098120097543e-05,0
9b98bf050c0001f1c081924c03f746ce00237c9ef4005dfbb66da8de302cc808,50.0,0.0,1,0,1.4362098120097543e-05,0
452b4a63d331a9ca8f02da7176df35c912918645a6680f84397052dff641eca2,50.0,0.0,1,0,1.4362098120097543e-05,0
e93147710f89bea8600e8ae2b153bbbfa6ac50c02c585e475ea27a76d1c746e7,50.0,0.0,1,0,1.4362098120097543e-05,0
b2604d80c752caeadd4a621f211d8912ba946e72af2001f3e959581f7208c51e,50.0,0.0,1,0,1.4362098120097543e-05,0
cddaea823298e8ef11de923778c1b1721d617ff7b3ae402f0333809d23f3bc7a,50.0,0.0,1,0,1.4362098120097543e-05,0
831525b6cc45326dd170a26d7f8553dc70780736e30f525840dfa1175337f59d,400.0,0.0,1,0,1.4362098120097543e-05,0
d833d54fe40a788c92562648a8b9d581201e5086721bd4b253c9e011ddfe8629,50.0,0.0,1,0,1.4362098120097543e-05,0
b20f56c1c4038f38f6108766ba2b87bf61b047cb75a58fd261291af5a3e83e6d,50.0,0.0,1,0,1.4362098120097543e-05,0
aaee109bcc76226d0b09e3f1e13637b390ab52a0b3b1eeba7600ff94430e169f,50.0,0.0,1,0,1.4362098120097543e-05,0
f085e9bcb97136a80f69820159eb8bd6bb874d64448dd1018d1d5a772eefeca9,50.0,0.0,1,0,1.4362098120097543e-05,0
4746a4151947503ff487367c9b024c3a97e229db702a1893b68e689687d13747,50.0,0.0,1,0,1.4362098120097543e-05,0
08a45a6151e9a2e648f5f9cfe3859879c3bdd8ec50d67d76ae88b8c6cc48808e,50.0,0.0,1,0,1.4362098120097543e-05,0
aa8529fb74edeec77745f99f2f6ff05a6125920634a922fc7045d0a86cef5cbf,50.0,0.0,1,0,1.4362098120097543e-05,0
81ff5963c4bf85a05c4d18d20e0cc4c082a6bce973bc83be8f04bfed8a876509,50.0,0.0,1,0,1.4362098120097543e-05,0
7e14f500b7401de2e793fb8444854ff0a8ff56ba9a632d5e842b0a8a9d817a4b,50.0,0.0,1,0,1.4362098120097543e-05,0
04c509c81e661781d2bce67867dc56e28717039af903703f32680c95b817466b,50.0,0.0,1,0,1.4362098120097543e-05,0
b077b57ff34e1bc7ddf1af1f286139022952dbc94e036f9caea9194eccc2101a,50.0,0.0,1,0,1.4362098120097543e-05,0
1606422b7a702c0a22d6928c529a08136eb54b8faa00d8f8e04a43515ec20811,50.0,0.0,1,0,1.4362098120097543e-05,0
f8ee334ee906d7babf57b12fd409b41f7525a7d68cb0dc9672d895ceab028d56,50.0,0.0,1,0,1.4362098120097543e-05,0
203a71c0b655d8070ddf3dc3d7197fb2a2c29e4a63d7e2d10bf0d9e55c6da261,50.0,0.0,1,0,1.4362098120097543e-05,0
c4ac13b4869f61613df1d90f57c0bfb2ed0239eed46ba5785d6293518f4baccb,50.0,0.0,1,0,1.4362098120097543e-05,0
370d128834446af52a847dea6742f395409e96ac28c6c0f10bf60c02b163b88c,50.0,0.0,1,0,1.4362098120097543e-05,0
a709142149659df2a2d64f7dcda64fa8521321578dbedc4342553768b3aa5edf,50.0,0.0,1,0,1.4362098120097543e-05,0
037f6e7cbff9fb6166434e1754436a3287194b92c277db1272b4f8c28af85c10,50.0,0.0,1,0,1.4362098120097543e-05,0
0b810a97d9f419ba8709541edf0e1ad08cccf56b00d0e709cf9a92a980fcc5c9,50.0,0.0,1,0,1.4362098120097543e-05,0
b4de676ee7e2546f297353e1f995a182c6c5fb8987c6cc265f633ded347a6a95,50.0,0.0,1,0,1.4362098120097543e-05,0
5fb48dbea003c9ea357369ab218e4a2710218830e964a082a90521ced5533528,50.0,0.0,1,0,1.4362098120097543e-05,1
4e223d309653b9dc58c67aa14bae687d5c72ea0058c126e5b3fc5b653ba7a12c,50.0,0.0,1,0,1.4362098120097543e-05,1
8e763cd34c7442eda2f292a2a1bac65e49feca6585d745755b7398a209c6d750,50.0,0.0,1,0,1.4362098120097543e-05,0
37263e8bdd51781c5d03def6a6ffd0a49f687a854e82cd9bdc3867a4f08fb579,50.0,0.0,1,0,1.4362098120097543e-05,0
6827872cccd912a2ed5f4b7f603a570b97f6e68a8c2a9048b4f88417691f8d33,4200.0,4200.0,1,84,0.0010416795659157103,0
67ed61d6c72df99d15bf3c09a99edca3570c485e02bc33cb809ed3c0dffccc8c,50.0,0.0,1,0,1.4362098120097543e-05,0
a2ccf09e7031426666ad295a3e7b7477393ddacbb66134157c8f1860de6d4ef7,300.0,0.0,1,0,1.4362098120097543e-05,0
34c8fc278a3e23dea617a9b5c1e8cdc339acd3ecabf47b1cb7304de8583085cb,50.0,0.0,1,0,1.4362098120097543e-05,0
f46182765bbd7a32e5482323d9db4fda62ac7a5d9ac5b6a78f301332348d822c,50.0,0.0,1,0,1.4362098120097543e-05,0
db913016a8ebbcfb97fdd736f3d7ec485280d6dc7271b369c4a0b5b155c307cd,50.0,0.0,1,0,1.4362098120097543e-05,0
39ab41f9c41c3cf79c317f4f1c9ffa5b9f47ee0f051f3787972cc5fea6cb27b2,50.0,0.0,1,0,1.4362098120097543e-05,0
3a2b853ee43ba0ec6b1079f3bb31dc46fa998dc0a52638d0a5a97241467fda70,50.0,0.0,1,0,1.4362098120097543e-05,0
6536cf83fcef585641becee2bf9adeb1f787385d89ec2e19fa032ebb40ecfc36,50.0,0.0,1,0,1.4362098120097543e-05,0
1dfef37724a267812b5c7de8f2e7dcf897e153eec9b7a4269dfded1b3763f083,50.0,0.0,1,0,1.4362098120097543e-05,0
416b7aa58d61c5d119596ec157fdf828c04e7f481cfb6ef86564fcfc784ceb18,50.0,0.0,1,0,1.4362098120097543e-05,0
d04765fe5a0f0201cfa4874a3d41920d7dac0f2dc5d603b298336e7abde24cc4,50.0,0.0,1,0,1.4362098120097543e-05,0
41edc2a1b91a9e588027de6ca4a82c26bfad721e6dacefce1ab98aa113c1475e,50.0,0.0,1,0,1.4362098120097543e-05,0
cb31307a4664c1563af7c9cc2b6c7324e65b3aeb9d05a49a0f133997a4d9e724,50.0,0.0,1,0,1.4362098120097543e-05,0
c89415467adbf17686c25dcdbf3cf8fcce236d051f1af0a5e29386151e280e62,50.0,0.0,1,0,1.4362098120097543e-05,0
9cfdbe248ab2453a79d4fd198f78a4a87bab0b08de27e3c8c7826dfdcae46e91,50.0,0.0,1,0,1.4362098120097543e-05,0
4495dc53c397c52697534fed75de339744db760e86abe46bfa98346731c491b9,50.0,0.0,1,0,1.4362098120097543e-05,0
aca6f2de793711ed6af85029c47ca44034297a1a0dc50afa88f924554e4c90bb,50.0,0.0,1,0,1.4362098120097543e-05,0
11e5b0bbf5a4f567525721f45d89bd30a2888c829b333a4a50710148777200d3,800.0,0.0,1,0,1.4362098120097543e-05,0
86cfbf0322cfbf664cd4ec61ff2aab68772e0af4bba8c023a136e1e9b9404af3,50.0,0.0,1,0,1.4362098120097543e-05,0
b010e1ca8936f9eba68fe81e0c695059f94922c18afee511595ef75349ae810a,50.0,0.0,1,0,1.4362098120097543e-05,0
b99f07553744777c5387ae1c01531a52bc2e26aef61bb5d03c68a167aa4b188f,50.0,0.0,1,0,1.4362098120097543e-05,0
abe3f07ea3801db1f06d1b3fafbae0effe7ae838f8915d73a7f2d9edcfde29f3,50.0,0.0,1,0,1.4362098120097543e-05,0
9e2064beaab931bcfd1010205b2e50b9b31db57e49fd58538470bb60331ecb43,50.0,0.0,1,0,1.4362098120097543e-05,0
0d90fb013e8a78a0b5410396e76c8ff1303db968f0e3758adc8d550c7ca99d2e,50.0,0.0,1,0,1.4362098120097543e-05,1
d9155602eb64a67804cb8c546ea6669758a306cce3d2f603a62ab973f724ad14,50.0,0.0,1,0,1.4362098120097543e-05,1
24df8eeda7af6c166136f7a867a8966f626cb765b52fff63f51b1e1a9fe6d955,50.0,0.0,1,0,1.4362098120097543e-05,0
db70db67f7de5eff7ab42888f505703fcc9d60140b231200a558425892e3b90e,50.0,0.0,1,0,1.4362098120097543e-05,0
e761909872987dcff748f870269f1d723a4ae494bf3c4b9412408b0a05b656a8,50.0,0.0,1,0,1.4362098120097543e-05,0
d550ff861ab911384bb99645271dcfd8433f19d5973667c6fdc3b3fffe9078b8,50.0,0.0,1,0,1.4362098120097543e-05,0
3299797a97d8862c2b0768cff3a51ec7dec40deecdd62a7107b6c5e0ccddbf2a,50.0,0.0,1,0,1.4362098120097543e-05,0
bcbfbc7d4e2e375cbd1b8c29567e4f2c40c6b400734715d2e03eb21066d74df7,50.0,0.0,1,0,1.4362098120097543e-05,1
311518ff986d423a6ea1d1f33fb5bcbbf52a45da078b4d359588bea7e0e8dc9c,650.0,0.0,1,0,1.4362098120097543e-05,0
c96ea86ddf1b6d31b234f994e51b0aeecf86979478cdf026bc43cb5307501750,50.0,0.0,1,0,1.4362098120097543e-05,1
cc0ee125709dd5c942f19ee61efd5b9818d09d181deef2e61a95b4aa17682218,50.0,0.0,1,0,1.4362098120097543e-05,0
4aa98b18bb6766463b4a84c3da86decc066e7744670fe7009a78017a0027a344,9700.0,9700.0,1,81,0.001770949331066135,0
15c0c84b824a91ab4cac61c16b5bf712d55790364836e60c292606490bd12309,50.0,0.0,1,0,1.4362098120097543e-05,0
a3ad4b55976bcf6bd93416bfb3f2aa7374be874dbc454faf398ed8e8eff653e2,50.0,0.0,1,0,1.4362098120097543e-05,0
c50b6b0befd84d0a5c296d564d64fa5572ce997bedaf5eb50cc611a42f7d26ed,50.0,0.0,1,0,1.4362098120097543e-05,1
ca5445a200b39a292e0fc5494b58e5f5d88713063a68671cb895c57f73d5c369,50.0,0.0,1,0,1.4362098120097543e-05,1
25d981c6a559ba592cc1fd06730c12557cf69816648f256741f067b54070adea,50.0,0.0,1,0,1.4362098120097543e-05,1
55e8e537a0b8698d62c795c054bac76da82bfe4966f837776ed51e131b70fb41,50.0,0.0,1,0,1.4362098120097543e-05,0
514860cf0dcde731eee35b96acf95daf2d68a8883454c56c5b6b562268fa5016,50.0,0.0,1,0,1.4362098120097543e-05,0
e313b6855f2dff0ca702e752f8fbe5822cdd5779b166f511b0eb6f007382865d,50.0,0.0,1,0,1.4362098120097543e-05,0
60db76f7a6772c30d197055fcff056ee90676130344d8eab8f65a28b45c60e4a,50.0,0.0,1,0,1.4362098120097543e-05,0
4ba7fe2073aabdab9a2465a55e85d8b401bc5f3d33f0f1c51f4a724ec93ca873,50.0,0.0,1,0,1.4362098120097543e-05,0
0f6ad89fec32bfeb710b988762c4a74175aeb857f1f050c5a60fa1a87c9ee5ec,50.0,0.0,1,0,1.4362098120097543e-05,0
65f089c89e7e42f9ad6bacf87a1adbcadbb770358ec4af2ecb2f92364f8437b1,50.0,0.0,1,0,1.4362098120097543e-05,0
fe02687234d63c007883b8edf5bd1363e360067e5791fc6aeb03a6fba46b00a5,50.0,0.0,1,0,1.4362098120097543e-05,1
33963befbd24a3ef9e9b765737a195d046a1935e3f0a91cd1dad02cd8222cbf8,50.0,0.0,1,0,1.4362098120097543e-05,1
1298bcb1147fa98416a00a42e5780b17c0aa2fd6b77651a1a1a273f4cbc6e595,50.0,0.0,1,0,1.4362098120097543e-05,0
e1b1501273f4848dab128873af1b208e79885cf59e9a4c9b865b406c6f5dc8d1,50.0,0.0,1,0,1.4362098120097543e-05,0
272a8c4630b7442547624e56992a6139d0f6d0c478d4fa6b4be4579b0abb4b5c,50.0,0.0,1,0,1.4362098120097543e-05,0
3a03b3c5f7c66d151ee82f80aa84dd0ed22fe07dc19cd71d9bf093e89493d078,50.0,0.0,1,0,1.4362098120097543e-05,0
054d7b239ceeeb0b843222858e220e086288b7ef8983e08d9ec1587043d90841,50.0,0.0,1,0,1.4362098120097543e-05,0
caebfa11279b64b5c4658f3045bd19c3439aea486a56a017fec82d3b796ebb72,50.0,0.0,1,0,1.4362098120097543e-05,0
68d7bd803ad49115b7fdb5da6488efda9cd6236b12eb9fefa81279375b5ac87c,50.0,0.0,1,0,1.4362098120097543e-05,0
a34792ee635f983c7f8d52f36efc8af4bda7ab9d0135ba1452cac762fc09eb31,50.0,0.0,1,0,1.4362098120097543e-05,0
22645afb7955b40ac7086cbe9a15618c5e6019356b166ac185c400abbdd1ed63,50.0,0.0,1,0,1.4362098120097543e-05,0
